"mal_id","dub_status_de"
32924,"unknown"
32935,"dubbed"
32936,"dubbed"
32937,"dubbed"
32947,"unknown"
32948,"unknown"
32951,"dubbed"
32956,"unknown"
32961,"dubbed"
32962,"dubbed"
32977,"unknown"
32979,"dubbed"
32981,"dubbed"
32983,"unknown"
32995,"dubbed"
32998,"dubbed"
32999,"unknown"
33003,"dubbed"
33012,"dubbed"
33018,"dubbed"
33019,"unknown"
33021,"unknown"
33023,"dubbed"
33026,"dubbed"
33027,"dubbed"
33028,"dubbed"
33031,"unknown"
33037,"unknown"
33041,"unknown"
33046,"unknown"
33047,"dubbed"
33051,"dubbed"
33089,"dubbed"
33094,"unknown"
33095,"unknown"
33113,"unknown"
33184,"unknown"
33197,"unknown"
33203,"dubbed"
33206,"dubbed"
33222,"unknown"
33240,"dubbed"
33241,"unknown"
33244,"unknown"
33245,"unknown"
33253,"dubbed"
33255,"dubbed"
33274,"unknown"
33299,"unknown"
33314,"unknown"
33337,"dubbed"
33341,"unknown"
33352,"dubbed"
33354,"dubbed"
33362,"unknown"
33371,"unknown"
33377,"dubbed"
33392,"unknown"
33394,"unknown"
33417,"unknown"
33419,"unknown"
33421,"unknown"
33430,"unknown"
33433,"dubbed"
33434,"unknown"
33447,"unknown"
33462,"unknown"
33475,"dubbed"
33478,"dubbed"
33486,"dubbed"
33487,"dubbed"
33489,"dubbed"
33490,"unknown"
33502,"dubbed"
33506,"dubbed"
33531,"dubbed"
33532,"unknown"
33541,"unknown"
33572,"unknown"
33573,"unknown"
33589,"unknown"
33654,"dubbed"
33668,"unknown"
33690,"unknown"
33726,"dubbed"
33731,"unknown"
33733,"dubbed"
33737,"unknown"
33746,"unknown"
33771,"unknown"
33775,"unknown"
33788,"unknown"
33795,"unknown"
33797,"dubbed"
33803,"unknown"
33811,"unknown"
33814,"unknown"
33836,"unknown"
33840,"unknown"
33850,"unknown"
33889,"dubbed"
33899,"unknown"
33948,"unknown"
33966,"unknown"
33975,"unknown"
33983,"dubbed"
33985,"unknown"
33988,"dubbed"
34009,"unknown"
34012,"dubbed"
34013,"unknown"
34028,"unknown"
34034,"dubbed"
34051,"dubbed"
34052,"unknown"
34055,"dubbed"
34076,"unknown"
34077,"dubbed"
34086,"dubbed"
34088,"unknown"
34096,"unknown"
34102,"unknown"
34104,"dubbed"
34106,"unknown"
34126,"unknown"
34134,"dubbed"
34148,"unknown"
34176,"dubbed"
34177,"unknown"
34209,"dubbed"
34223,"unknown"
34257,"unknown"
34262,"dubbed"
34279,"dubbed"
34280,"dubbed"
34284,"unknown"
34289,"dubbed"
34290,"unknown"
34292,"unknown"
34295,"unknown"
34332,"unknown"
34337,"unknown"
34338,"dubbed"
34350,"dubbed"
34368,"unknown"
34382,"dubbed"
34392,"unknown"
34393,"unknown"
34402,"unknown"
34403,"dubbed"
34410,"unknown"
34411,"unknown"
34427,"unknown"
34445,"unknown"
34449,"dubbed"
34451,"dubbed"
34467,"unknown"
34474,"unknown"
34494,"dubbed"
34497,"dubbed"
34501,"dubbed"
34502,"unknown"
34503,"unknown"
34510,"unknown"
34522,"unknown"
34542,"unknown"
34543,"unknown"
34547,"unknown"
34550,"unknown"
34561,"unknown"
34565,"dubbed"
34566,"dubbed"
34572,"dubbed"
34577,"dubbed"
34580,"unknown"
34591,"unknown"
34599,"dubbed"
34607,"unknown"
34612,"unknown"
34618,"unknown"
34620,"dubbed"
34636,"unknown"
34662,"dubbed"
34712,"dubbed"
34725,"unknown"
34738,"unknown"
34741,"unknown"
34745,"unknown"
34754,"unknown"
34771,"unknown"
34787,"unknown"
34798,"unknown"
34799,"unknown"
34800,"unknown"
34822,"dubbed"
34825,"unknown"
34834,"dubbed"
34836,"dubbed"
34839,"unknown"
34863,"dubbed"
34866,"dubbed"
34881,"unknown"
34888,"unknown"
34901,"dubbed"
34902,"dubbed"
34903,"unknown"
34905,"unknown"
34914,"dubbed"
34915,"unknown"
34927,"unknown"
34933,"dubbed"
34934,"unknown"
34966,"unknown"
34973,"dubbed"
34975,"dubbed"
34978,"unknown"
34979,"unknown"
34984,"dubbed"
35015,"unknown"
35062,"dubbed"
35067,"dubbed"
35069,"unknown"
35073,"dubbed"
35075,"unknown"
35076,"dubbed"
35078,"dubbed"
35079,"dubbed"
35114,"unknown"
35156,"unknown"
35180,"dubbed"
35183,"unknown"
35203,"dubbed"
35220,"unknown"
35222,"unknown"
35240,"dubbed"
35241,"dubbed"
35247,"unknown"
35248,"dubbed"
35249,"unknown"
35250,"dubbed"
35251,"unknown"
35252,"dubbed"
35254,"unknown"
35298,"unknown"
35302,"unknown"
35303,"unknown"
35313,"unknown"
35330,"dubbed"
35332,"unknown"
35334,"unknown"
35370,"unknown"
35376,"unknown"
35383,"unknown"
35413,"dubbed"
35427,"dubbed"
35434,"dubbed"
35484,"unknown"
35503,"dubbed"
35507,"dubbed"
35516,"unknown"
35540,"unknown"
35541,"dubbed"
35557,"dubbed"
35589,"dubbed"
35639,"dubbed"
35642,"unknown"
35672,"unknown"
35712,"dubbed"
35714,"unknown"
35730,"unknown"
35739,"unknown"
35756,"unknown"
35757,"dubbed"
35760,"dubbed"
35788,"dubbed"
35789,"unknown"
35790,"dubbed"
35818,"unknown"
35821,"dubbed"
35828,"unknown"
35834,"unknown"
35835,"dubbed"
35838,"dubbed"
35839,"unknown"
35843,"unknown"
35847,"dubbed"
35849,"dubbed"
35857,"dubbed"
35860,"dubbed"
35883,"unknown"
35889,"dubbed"
35905,"unknown"
35923,"unknown"
35928,"dubbed"
35964,"dubbed"
35968,"unknown"
35972,"dubbed"
35983,"dubbed"
35988,"unknown"
35994,"dubbed"
35997,"unknown"
35999,"unknown"
36000,"unknown"
36001,"unknown"
36009,"unknown"
36022,"dubbed"
36023,"dubbed"
36027,"dubbed"
36028,"dubbed"
36029,"dubbed"
36049,"dubbed"
36094,"dubbed"
36108,"dubbed"
36124,"dubbed"
36144,"dubbed"
36166,"unknown"
36196,"unknown"
36220,"unknown"
36245,"unknown"
36259,"unknown"
36266,"unknown"
36267,"dubbed"
36288,"unknown"
36296,"dubbed"
36309,"unknown"
36316,"unknown"
36317,"unknown"
36407,"dubbed"
36409,"unknown"
36418,"unknown"
36423,"unknown"
36425,"unknown"
36427,"unknown"
36431,"unknown"
36432,"dubbed"
36440,"unknown"
36456,"dubbed"
36458,"dubbed"
36470,"dubbed"
36474,"dubbed"
36475,"dubbed"
36483,"unknown"
36510,"dubbed"
36511,"dubbed"
36513,"unknown"
36516,"unknown"
36522,"unknown"
36525,"dubbed"
36531,"unknown"
36536,"unknown"
36548,"dubbed"
36563,"dubbed"
36565,"unknown"
36587,"unknown"
36593,"unknown"
36618,"unknown"
36632,"unknown"
36633,"dubbed"
36649,"unknown"
36652,"dubbed"
36653,"dubbed"
36654,"unknown"
36666,"unknown"
36704,"dubbed"
36728,"unknown"
36754,"dubbed"
36784,"unknown"
36793,"dubbed"
36797,"unknown"
36800,"unknown"
36817,"dubbed"
36828,"unknown"
36838,"unknown"
36864,"unknown"
36873,"dubbed"
36882,"dubbed"
36884,"dubbed"
36894,"unknown"
36902,"unknown"
36906,"unknown"
36934,"dubbed"
36943,"unknown"
36945,"unknown"
36949,"dubbed"
36976,"dubbed"
36982,"unknown"
36993,"dubbed"
37007,"dubbed"
37008,"unknown"
37023,"unknown"
37029,"unknown"
37036,"unknown"
37086,"dubbed"
37105,"unknown"
37106,"unknown"
37126,"unknown"
37140,"unknown"
37141,"dubbed"
37151,"dubbed"
37154,"unknown"
37171,"unknown"
37178,"unknown"
37188,"unknown"
37202,"dubbed"
37204,"unknown"
37206,"unknown"
37210,"dubbed"
37221,"dubbed"
37232,"unknown"
37245,"dubbed"
37254,"unknown"
37258,"unknown"
37259,"dubbed"
37268,"unknown"
37283,"dubbed"
37302,"unknown"
37324,"unknown"
37338,"dubbed"
37345,"dubbed"
37347,"dubbed"
37349,"dubbed"
37368,"unknown"
37374,"unknown"
37379,"dubbed"
37393,"dubbed"
37395,"dubbed"
37403,"dubbed"
37422,"unknown"
37426,"dubbed"
37430,"dubbed"
37433,"unknown"
37435,"dubbed"
37436,"dubbed"
37438,"dubbed"
37446,"dubbed"
37447,"unknown"
37448,"unknown"
37450,"unknown"
37451,"dubbed"
37458,"unknown"
37475,"unknown"
37476,"dubbed"
37481,"unknown"
37484,"unknown"
37487,"dubbed"
37490,"dubbed"
37491,"unknown"
37496,"dubbed"
37497,"dubbed"
37509,"unknown"
37510,"dubbed"
37517,"unknown"
37520,"dubbed"
37521,"dubbed"
37522,"unknown"
37525,"dubbed"
37555,"dubbed"
37561,"unknown"
37569,"dubbed"
37571,"unknown"
37576,"dubbed"
37578,"unknown"
37579,"unknown"
37584,"unknown"
37587,"unknown"
37597,"unknown"
37598,"unknown"
37599,"dubbed"
37601,"dubbed"
37611,"dubbed"
37614,"unknown"
37646,"unknown"
37651,"dubbed"
37657,"unknown"
37662,"unknown"
37675,"dubbed"
37716,"unknown"
37722,"unknown"
37739,"dubbed"
37744,"dubbed"
37747,"unknown"
37769,"unknown"
37778,"unknown"
37779,"dubbed"
37786,"dubbed"
37799,"dubbed"
37806,"dubbed"
37823,"dubbed"
37869,"dubbed"
37870,"unknown"
37890,"dubbed"
37893,"unknown"
37920,"dubbed"
37924,"unknown"
37926,"dubbed"
37940,"unknown"
37952,"dubbed"
37956,"dubbed"
37958,"dubbed"
37962,"unknown"
37964,"dubbed"
37965,"dubbed"
37968,"unknown"
37972,"dubbed"
37975,"dubbed"
37976,"dubbed"
37979,"dubbed"
37984,"dubbed"
37988,"dubbed"
37989,"dubbed"
37990,"unknown"
37991,"dubbed"
37992,"unknown"
37993,"unknown"
37998,"unknown"
37999,"dubbed"
38000,"dubbed"
38003,"dubbed"
38004,"dubbed"
38005,"dubbed"
38009,"unknown"
38020,"unknown"
38062,"dubbed"
38080,"dubbed"
38083,"unknown"
38084,"dubbed"
38089,"unknown"
38091,"unknown"
38098,"dubbed"
38101,"dubbed"
38145,"dubbed"
38150,"unknown"
38157,"unknown"
38161,"dubbed"
38162,"dubbed"
38186,"unknown"
38192,"dubbed"
38199,"unknown"
38203,"unknown"
38226,"unknown"
38235,"unknown"
38251,"unknown"
38254,"unknown"
38256,"dubbed"
38262,"unknown"
38268,"dubbed"
38276,"dubbed"
38284,"unknown"
38295,"unknown"
38297,"dubbed"
38301,"unknown"
38302,"unknown"
38328,"dubbed"
38331,"dubbed"
38337,"unknown"
38378,"unknown"
38390,"unknown"
38397,"dubbed"
38408,"dubbed"
38440,"dubbed"
38449,"unknown"
38472,"dubbed"
38474,"unknown"
38476,"unknown"
38480,"dubbed"
38481,"dubbed"
38483,"unknown"
38524,"dubbed"
38529,"dubbed"
38534,"unknown"
38544,"unknown"
38549,"unknown"
38555,"dubbed"
38572,"dubbed"
38573,"unknown"
38578,"unknown"
38610,"dubbed"
38619,"dubbed"
38656,"dubbed"
38659,"dubbed"
38668,"dubbed"
38669,"unknown"
38670,"dubbed"
38671,"dubbed"
38673,"unknown"
38680,"dubbed"
38691,"dubbed"
38707,"dubbed"
38731,"unknown"
38749,"dubbed"
38753,"dubbed"
38759,"dubbed"
38767,"unknown"
38778,"dubbed"
38787,"dubbed"
38790,"dubbed"
38804,"unknown"
38830,"dubbed"
38835,"unknown"
38843,"dubbed"
38851,"unknown"
38853,"unknown"
38860,"unknown"
38883,"dubbed"
38889,"dubbed"
38909,"dubbed"
38920,"dubbed"
38923,"dubbed"
38924,"dubbed"
38940,"dubbed"
38959,"dubbed"
38992,"dubbed"
38993,"dubbed"
39017,"dubbed"
39026,"dubbed"
39030,"dubbed"
39063,"dubbed"
39071,"dubbed"
39078,"unknown"
39183,"unknown"
39184,"dubbed"
39194,"unknown"
39195,"dubbed"
39196,"dubbed"
39198,"dubbed"
39199,"dubbed"
39221,"dubbed"
39244,"dubbed"
39247,"dubbed"
39277,"unknown"
39282,"dubbed"
39292,"unknown"
39324,"dubbed"
39326,"dubbed"
39355,"dubbed"
39388,"dubbed"
39417,"unknown"
39456,"unknown"
39457,"unknown"
39463,"dubbed"
39468,"dubbed"
39491,"unknown"
39506,"unknown"
39523,"dubbed"
39527,"unknown"
39531,"dubbed"
39533,"unknown"
39534,"dubbed"
39535,"dubbed"
39539,"dubbed"
39547,"dubbed"
39551,"dubbed"
39567,"dubbed"
39570,"dubbed"
39572,"unknown"
39575,"dubbed"
39581,"unknown"
39582,"unknown"
39583,"dubbed"
39586,"dubbed"
39587,"dubbed"
39590,"dubbed"
39592,"dubbed"
39597,"dubbed"
39609,"dubbed"
39617,"dubbed"
39620,"unknown"
39622,"dubbed"
39668,"unknown"
39681,"dubbed"
39699,"unknown"
39701,"dubbed"
39710,"unknown"
39725,"unknown"
39730,"dubbed"
39783,"dubbed"
39790,"dubbed"
39792,"unknown"
39799,"unknown"
39808,"unknown"
39811,"dubbed"
39836,"unknown"
39893,"unknown"
39917,"unknown"
39918,"unknown"
39936,"unknown"
39940,"dubbed"
39942,"unknown"
39948,"dubbed"
39959,"unknown"
39960,"unknown"
39966,"dubbed"
39979,"unknown"
39988,"dubbed"
40004,"unknown"
40028,"dubbed"
40040,"unknown"
40046,"dubbed"
40052,"dubbed"
40056,"dubbed"
40059,"dubbed"
40060,"dubbed"
40074,"unknown"
40075,"unknown"
40085,"dubbed"
40128,"dubbed"
40129,"unknown"
40136,"unknown"
40137,"unknown"
40145,"unknown"
40148,"unknown"
40165,"dubbed"
40166,"dubbed"
40167,"dubbed"
40174,"dubbed"
40197,"unknown"
40221,"dubbed"
40228,"dubbed"
40230,"unknown"
40266,"unknown"
40272,"dubbed"
40320,"unknown"
40327,"unknown"
40351,"dubbed"
40358,"dubbed"
40359,"dubbed"
40392,"dubbed"
40397,"dubbed"
40403,"dubbed"
40417,"dubbed"
40454,"dubbed"
40473,"unknown"
40483,"unknown"
40488,"unknown"
40496,"dubbed"
40497,"dubbed"
40504,"unknown"
40506,"unknown"
40507,"dubbed"
40513,"dubbed"
40526,"dubbed"
40529,"dubbed"
40530,"dubbed"
40532,"dubbed"
40540,"dubbed"
40550,"dubbed"
40571,"dubbed"
40586,"dubbed"
40591,"dubbed"
40594,"dubbed"
40595,"dubbed"
40610,"unknown"
40620,"dubbed"
40677,"unknown"
40679,"dubbed"
40682,"unknown"
40685,"unknown"
40708,"dubbed"
40714,"unknown"
40716,"dubbed"
40729,"dubbed"
40738,"unknown"
40748,"dubbed"
40752,"dubbed"
40763,"dubbed"
40776,"dubbed"
40783,"dubbed"
40786,"dubbed"
40803,"unknown"
40815,"dubbed"
40833,"unknown"
40834,"dubbed"
40839,"dubbed"
40842,"unknown"
40850,"unknown"
40852,"dubbed"
40870,"dubbed"
40879,"dubbed"
40880,"unknown"
40893,"unknown"
40902,"dubbed"
40904,"unknown"
40906,"unknown"
40907,"dubbed"
40908,"dubbed"
40911,"dubbed"
40930,"unknown"
40934,"dubbed"
40935,"dubbed"
40938,"unknown"
40956,"dubbed"
40957,"unknown"
40958,"unknown"
40960,"unknown"
40961,"dubbed"
40964,"dubbed"
40974,"dubbed"
40983,"unknown"
40995,"unknown"
41006,"dubbed"
41025,"dubbed"
41062,"dubbed"
41074,"unknown"
41103,"unknown"
41109,"dubbed"
41120,"dubbed"
41169,"unknown"
41226,"dubbed"
41265,"dubbed"
41266,"unknown"
41283,"unknown"
41312,"dubbed"
41345,"dubbed"
41353,"dubbed"
41364,"unknown"
41372,"dubbed"
41380,"dubbed"
41381,"unknown"
41389,"dubbed"
41392,"dubbed"
41401,"unknown"
41402,"dubbed"
41405,"dubbed"
41433,"dubbed"
41456,"dubbed"
41457,"dubbed"
41487,"dubbed"
41488,"unknown"
41491,"dubbed"
41520,"dubbed"
41521,"unknown"
41530,"unknown"
41556,"unknown"
41558,"unknown"
41573,"dubbed"
41574,"unknown"
41587,"dubbed"
41619,"dubbed"
41623,"dubbed"
41694,"dubbed"
41710,"dubbed"
41762,"unknown"
41783,"unknown"
41833,"dubbed"
41834,"dubbed"
41899,"dubbed"
41911,"dubbed"
41930,"dubbed"
41946,"unknown"
42071,"unknown"
42072,"dubbed"
42145,"unknown"
42192,"dubbed"
42203,"dubbed"
42205,"dubbed"
42249,"dubbed"
42250,"dubbed"
42260,"unknown"
42282,"dubbed"
42295,"unknown"
42307,"dubbed"
42321,"unknown"
42340,"dubbed"
42351,"dubbed"
42361,"dubbed"
42391,"unknown"
42395,"unknown"
42506,"dubbed"
42514,"unknown"
42516,"dubbed"
42544,"dubbed"
42568,"unknown"
42571,"unknown"
42587,"unknown"
42590,"unknown"
42625,"unknown"
42627,"unknown"
42653,"unknown"
42657,"unknown"
42668,"dubbed"
42670,"unknown"
42717,"unknown"
42774,"unknown"
42822,"unknown"
42825,"dubbed"
42826,"dubbed"
42883,"unknown"
42892,"dubbed"
42897,"dubbed"
42923,"dubbed"
42938,"dubbed"
42941,"unknown"
42959,"unknown"
42981,"unknown"
43007,"unknown"
43229,"dubbed"
43299,"dubbed"
43325,"unknown"
43350,"unknown"
43439,"dubbed"
43523,"unknown"
43691,"dubbed"
43735,"unknown"
43741,"dubbed"
43756,"unknown"
43763,"unknown"
43767,"unknown"
43814,"dubbed"
43969,"unknown"
44037,"dubbed"
44040,"unknown"
44055,"dubbed"
44191,"unknown"
44203,"dubbed"
44208,"unknown"
44235,"unknown"
44273,"unknown"
44274,"unknown"
44275,"unknown"
44276,"dubbed"
44387,"unknown"
44516,"dubbed"
44881,"dubbed"
44940,"unknown"
44961,"dubbed"
45055,"unknown"
45207,"unknown"
45425,"unknown"
45560,"dubbed"
45572,"dubbed"
45576,"dubbed"
45577,"unknown"
45587,"dubbed"
45665,"unknown"
45782,"unknown"
45783,"dubbed"
46093,"unknown"
46095,"dubbed"
46102,"dubbed"
46118,"unknown"
46352,"dubbed"
46471,"dubbed"
46604,"dubbed"
46985,"unknown"
47159,"dubbed"
47161,"dubbed"
47250,"unknown"
47257,"dubbed"
47391,"unknown"
47639,"unknown"
47778,"dubbed"
47790,"dubbed"
48235,"unknown"
48239,"dubbed"
48252,"unknown"
48365,"unknown"
48391,"unknown"
48406,"dubbed"
48414,"dubbed"
48466,"unknown"
48470,"unknown"
48471,"dubbed"
48483,"dubbed"
48488,"dubbed"
48492,"dubbed"
48505,"dubbed"
48553,"dubbed"
48556,"unknown"
48567,"unknown"
48569,"dubbed"
48580,"dubbed"
48583,"dubbed"
48644,"dubbed"
48680,"unknown"
48736,"dubbed"
48753,"unknown"
48761,"dubbed"
48775,"unknown"
48776,"unknown"
48804,"dubbed"
48849,"dubbed"
48858,"unknown"
48862,"dubbed"
48926,"dubbed"
48997,"unknown"
49040,"dubbed"
49110,"unknown"
49114,"dubbed"
49263,"unknown"
49285,"unknown"
49292,"dubbed"
49385,"dubbed"
49505,"unknown"
49514,"unknown"
49515,"unknown"
49519,"unknown"
49721,"unknown"
49738,"dubbed"
49780,"unknown"
49926,"dubbed"
49930,"dubbed"
49969,"dubbed"
50204,"dubbed"
50267,"unknown"
50599,"unknown"
50185,"dubbed"
50281,"unknown"
42808,"dubbed"
9175,"unknown"
50418,"unknown"
3458,"unknown"
14213,"unknown"
7175,"unknown"
38070,"dubbed"
36135,"unknown"
19,"dubbed"
33,"dubbed"
877,"dubbed"
1210,"dubbed"
1453,"dubbed"
3701,"unknown"
13331,"dubbed"
400,"dubbed"
12413,"dubbed"
13203,"dubbed"
210,"dubbed"
26,"dubbed"
1818,"dubbed"
2451,"dubbed"
323,"dubbed"
30240,"dubbed"
914,"dubbed"
4039,"dubbed"
226,"dubbed"
17729,"unknown"
12487,"dubbed"
857,"dubbed"
15451,"dubbed"
40010,"dubbed, partially dubbed"
39469,"unknown"
10620,"dubbed"
1608,"dubbed"
24703,"dubbed"
156,"dubbed"
1060,"unknown"
2216,"dubbed"
1454,"unknown"
1292,"dubbed"
11617,"dubbed"
198,"dubbed"
11499,"dubbed"
3859,"unknown"
1426,"unknown"
2929,"unknown"
1655,"dubbed"
6381,"dubbed"
3342,"dubbed"
29786,"dubbed"
5226,"unknown"
34281,"dubbed"
330,"dubbed"
306,"dubbed"
147,"dubbed"
10719,"dubbed"
274,"dubbed"
32949,"dubbed"
369,"dubbed"
276,"dubbed"
277,"dubbed"
1941,"dubbed"
3229,"unknown"
11021,"dubbed"
5032,"unknown"
8074,"dubbed"
17247,"dubbed"
4063,"dubbed"
18277,"unknown"
79,"dubbed"
1602,"dubbed"
34019,"dubbed"
395,"dubbed"
3332,"unknown"
36726,"unknown"
58,"dubbed"
32313,"dubbed"
6747,"dubbed"
30307,"dubbed"
3455,"dubbed"
384,"dubbed"
3418,"unknown"
3616,"unknown"
8057,"unknown"
2694,"unknown"
1025,"dubbed"
941,"unknown"
3667,"dubbed"
3654,"unknown"
1128,"dubbed"
621,"dubbed"
1104,"dubbed"
5155,"unknown"
21431,"dubbed"
6324,"unknown"
17741,"unknown"
11837,"dubbed"
5343,"unknown"
9367,"dubbed"
6112,"unknown"
32866,"dubbed"
8277,"dubbed"
2993,"dubbed"
1219,"unknown"
649,"dubbed"
1956,"dubbed"
193,"dubbed"
554,"dubbed"
18001,"dubbed"
4196,"dubbed"
7580,"dubbed"
4262,"unknown"
23233,"dubbed"
15377,"dubbed"
146,"dubbed"
1127,"dubbed"
37982,"dubbed"
3077,"unknown"
5940,"dubbed"
1703,"unknown"
2494,"unknown"
9922,"dubbed"
1103,"dubbed"
886,"dubbed"
222,"dubbed"
5973,"dubbed"
1660,"dubbed"
1149,"dubbed"
487,"dubbed"
1629,"dubbed"
2795,"dubbed"
6166,"dubbed"
3081,"unknown"
28819,"dubbed"
32603,"unknown"
2501,"dubbed"
403,"unknown"
637,"unknown"
12549,"unknown"
63,"dubbed"
34964,"unknown"
7148,"dubbed"
10308,"dubbed"
4503,"unknown"
41812,"dubbed"
6633,"dubbed"
9750,"unknown"
13367,"dubbed"
412,"unknown"
497,"unknown"
197,"unknown"
10109,"unknown"
33743,"dubbed"
14199,"unknown"
591,"dubbed"
10611,"unknown"
21033,"dubbed"
4723,"unknown"
14283,"unknown"
34525,"dubbed"
1807,"unknown"
4744,"unknown"
257,"dubbed"
3503,"dubbed"
241,"dubbed"
2367,"unknown"
23309,"unknown"
718,"dubbed"
9936,"dubbed"
10073,"unknown"
19151,"unknown"
40750,"unknown"
26443,"unknown"
3021,"unknown"
32379,"dubbed"
36037,"dubbed"
6979,"unknown"
555,"dubbed"
610,"dubbed"
11859,"dubbed"
8215,"unknown"
9882,"unknown"
1057,"unknown"
4591,"unknown"
5132,"unknown"
17777,"unknown"
10465,"unknown"
133,"dubbed"
4719,"dubbed"
15565,"dubbed"
21809,"dubbed"
31845,"unknown"
6583,"unknown"
8861,"unknown"
5143,"unknown"
3391,"unknown"
30385,"dubbed"
28071,"unknown"
4853,"unknown"
32171,"unknown"
25429,"unknown"
624,"dubbed"
8890,"unknown"
841,"dubbed"
321,"dubbed"
1991,"unknown"
6428,"unknown"
1097,"unknown"
294,"dubbed"
275,"unknown"
1743,"dubbed"
5344,"unknown"
8765,"unknown"
510,"unknown"
9015,"unknown"
11763,"dubbed"
668,"unknown"
40623,"dubbed"
42414,"unknown"
3259,"unknown"
40608,"unknown"
33834,"dubbed"
1442,"dubbed"
40196,"dubbed"
3264,"unknown"
354,"unknown"
832,"unknown"
19121,"unknown"
22225,"unknown"
2476,"unknown"
964,"unknown"
40436,"dubbed"
2308,"unknown"
2364,"dubbed"
3205,"unknown"
34383,"unknown"
1708,"unknown"
38814,"unknown"
36847,"dubbed"
1745,"unknown"
30782,"dubbed"
3112,"unknown"
43356,"unknown"
9821,"unknown"
48208,"unknown"
6727,"unknown"
4121,"unknown"
30027,"unknown"
21447,"unknown"
43348,"unknown"
44167,"unknown"
48054,"unknown"
48203,"unknown"
46172,"unknown"
48046,"unknown"
48047,"unknown"
41470,"unknown"
3846,"unknown"
7751,"unknown"
33946,"unknown"
32402,"unknown"
35317,"unknown"
35799,"unknown"
47763,"unknown"
5374,"unknown"
16159,"unknown"
45904,"unknown"
48050,"unknown"
43672,"unknown"
48017,"unknown"
44162,"unknown"
44163,"unknown"
44164,"unknown"
29387,"unknown"
11533,"unknown"
22893,"unknown"
31924,"unknown"
41667,"unknown"
35699,"unknown"
30117,"unknown"
29427,"unknown"
20173,"unknown"
12613,"unknown"
40045,"unknown"
43778,"unknown"
20001,"unknown"
12391,"unknown"
39029,"unknown"
45790,"unknown"
2735,"unknown"
46299,"unknown"
40832,"unknown"
41951,"unknown"
47944,"unknown"
49961,"unknown"
33479,"unknown"
33599,"unknown"
29371,"unknown"
37941,"dubbed"
46126,"unknown"
32876,"unknown"
33583,"unknown"
40406,"unknown"
40407,"unknown"
40408,"unknown"
34309,"unknown"
27943,"unknown"
32136,"unknown"
5184,"unknown"
31361,"unknown"
48790,"unknown"
50052,"unknown"
33398,"unknown"
37369,"unknown"
39356,"unknown"
41404,"unknown"
23555,"unknown"
36981,"unknown"
33727,"unknown"
31562,"unknown"
38857,"unknown"
35478,"unknown"
23737,"unknown"
35444,"unknown"
29844,"unknown"
30409,"unknown"
48094,"unknown"
20027,"unknown"
12181,"unknown"
25059,"unknown"
34182,"unknown"
34264,"unknown"
35106,"unknown"
35108,"unknown"
21491,"unknown"
9455,"unknown"
22999,"unknown"
8891,"unknown"
8777,"unknown"
17601,"unknown"
45915,"unknown"
18573,"unknown"
21019,"unknown"
23013,"unknown"
16393,"unknown"
3514,"unknown"
5089,"unknown"
31019,"unknown"
41384,"unknown"
29740,"unknown"
37927,"unknown"
22585,"unknown"
24845,"unknown"
24403,"unknown"
19305,"unknown"
30144,"unknown"
41383,"unknown"
34358,"unknown"
34363,"unknown"
9070,"unknown"
18469,"unknown"
48295,"unknown"
25139,"unknown"
38363,"unknown"
34234,"unknown"
8415,"unknown"
35698,"unknown"
8799,"unknown"
37780,"unknown"
41114,"unknown"
17624,"unknown"
29846,"unknown"
2742,"unknown"
50285,"unknown"
29435,"unknown"
41276,"unknown"
20085,"unknown"
17521,"unknown"
41349,"unknown"
21539,"unknown"
19831,"unknown"
37559,"unknown"
25809,"unknown"
41458,"unknown"
8999,"unknown"
37328,"unknown"
35656,"unknown"
41776,"unknown"
41777,"unknown"
41778,"unknown"
48486,"unknown"
20023,"unknown"
30025,"unknown"
23011,"unknown"
17467,"unknown"
33414,"unknown"
36002,"unknown"
35372,"unknown"
